#mapping_set_id: https://w3id.org/sssom/commons/mouse-human/mappings/mp_hp_mgi_lex.sssom.tsv
#mapping_set_title: All mappings of MP terms to HPO terms generated by MGI
#mapping_set_description: "Mappings created by Mouse Genome Informatics (MGI) by lexical matches between term and synonym labels. Lexical mappings are made by comparing the text of each label and calling a match whenever the labels are identical. Term label to term label matches are all skos:exactMatch. Term label to synonym label are made depending on the synonym type (eg. exact synonym = exactMatch). For narrow and broad synonyms the match type is identical to synonym type when the match is HP term label to MP synonym label but reversed when it is MP term label to HP synonym label. Synonym to synonym matches are made for exact synonyms to any other type of synonym the same as for term label to synonym matches. Non-exact to non-exact synonym matches are currently only made for HP narrow to MP narrow (this is a broadMatch). The other possible matches either had no examples or gave incorrect matches and thus were not included in the mappings. Matches were reviewed manually during the creation of the mapping pipeline but are not routinely manually reviewed. Pipeline was created in 2024 and matches are updated regularly."
#creator_id:
# - orcid:0000-0003-4606-0597
# - ror:021sy4w91
#license: https://creativecommons.org/licenses/by/4.0/
#object_source: obo:hp
#subject_source: obo:mp
#curie_map:
# HP: http://purl.obolibrary.org/obo/HP_
# MP: http://purl.obolibrary.org/obo/MP_
# skos: http://www.w3.org/2004/02/skos/core#
# orcid: https://orcid.org/
# ror: https://ror.org/
# wikidata: https://www.wikidata.org/wiki/
# obo: http://purl.obolibrary.org/obo/
# semapv: https://w3id.org/semapv/vocab/
object_id	object_label	predicate_id	confidence	subject_id	subject_label	mapping_justification	mapping_tool	mapping_date	object_match_field	subject_match_field	match_string
HP:0004383	Hypoplastic left ventricle	skos:exactMatch	1	MP:0010446	heart left ventricle hypoplasia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	heart left ventricle hypoplasia
HP:0005281	Hypoplastic nasal bridge	skos:exactMatch	1	MP:0030035	small nasal bridge	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	small nasal bridge
HP:0005104	Hypoplastic nasal septum	skos:exactMatch	1	MP:0030197	small nasal septum	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	small nasal septum
HP:0000882	Hypoplastic scapulae	skos:exactMatch	1	MP:0004343	small scapula	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	small scapula
HP:0011573	Hypoplastic tricuspid valve	skos:exactMatch	1	MP:0011680	tricuspid valve hypoplasia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	tricuspid valve hypoplasia
HP:0008479	Hypoplastic vertebral bodies	skos:exactMatch	1	MP:0004610	small vertebrae	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	small vertebrae
HP:0000047	Hypospadias	skos:exactMatch	1	MP:0003124	hypospadia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	hypospadia
HP:0000601	Hypotelorism	skos:exactMatch	1	MP:0006197	ocular hypotelorism	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	ocular hypotelorism
HP:0012418	Hypoxemia	skos:relatedMatch	0.8	MP:0005039	hypoxia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	related Synonym	hypoxia
HP:0007772	Impaired smooth pursuit	skos:relatedMatch	0.8	MP:0006156	abnormal visual pursuit	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	related Synonym	abnormal visual pursuit
HP:0004324	Increased body weight	skos:exactMatch	1	MP:0001260	increased body weight	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	increased body weight
HP:0011001	Increased bone mineral density	skos:exactMatch	1	MP:0005422	osteosclerosis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	osteosclerosis
HP:0011001	Increased bone mineral density	skos:exactMatch	1	MP:0000062	increased bone mineral density	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	increased bone mineral density
HP:0012238	Increased circulating chylomicron concentration	skos:exactMatch	1	MP:0009699	hyperchylomicronemia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	hyperchylomicronemia
HP:0003118	Increased circulating cortisol level	skos:exactMatch	1	MP:0014161	increased circulating cortisol level	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	increased circulating cortisol level
HP:0000837	Increased circulating gonadotropin level	skos:exactMatch	1	MP:0003362	increased circulating gonadotropin level	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	increased circulating gonadotropin level
HP:0410246	Increased circulating IgD concentration	skos:exactMatch	1	MP:0002496	increased IgD level	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	increased IgD level
HP:0003237	Increased circulating IgG concentration	skos:exactMatch	1	MP:0002493	increased IgG level	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	increased IgG level
HP:0010702	Increased circulating immunoglobulin concentration	skos:exactMatch	1	MP:0002461	increased immunoglobulin level	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	increased immunoglobulin level
HP:0025435	Increased circulating lactate dehydrogenase concentration	skos:exactMatch	1	MP:0002944	increased lactate dehydrogenase level	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	increased lactate dehydrogenase level
HP:0032308	Increased circulating procalcitonin concentration	skos:exactMatch	1	MP:0031065	increased circulating procalcitonin level	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	increased circulating procalcitonin level
HP:0000848	Increased circulating renin concentration	skos:exactMatch	1	MP:0003352	increased circulating renin level	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	increased circulating renin level
HP:0031836	Increased circulating superoxide dismutase concentration	skos:exactMatch	1	MP:0012660	increased superoxide dismutase level	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	increased superoxide dismutase level
HP:0031506	Increased circulating T4 concentration	skos:exactMatch	1	MP:0005477	increased circulating thyroxine level	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	increased circulating thyroxine level
HP:0031965	Increased RBC distribution width	skos:exactMatch	1	MP:0010067	increased red blood cell distribution width	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	increased red blood cell distribution width
HP:0025464	Increased reactive oxygen species production	skos:relatedMatch	0.8	MP:0003674	oxidative stress	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	related Synonym	oxidative stress
HP:0005502	Increased red cell osmotic fragility	skos:exactMatch	1	MP:0031085	increased erythrocyte osmotic fragility	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	increased erythrocyte osmotic fragility
HP:0002383	Infectious encephalitis	skos:exactMatch	1	MP:0001847	brain inflammation	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	brain inflammation
HP:0000789	Infertility	skos:exactMatch	1	MP:0001924	infertility	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	infertility
HP:0011123	Inflammatory abnormality of the skin	skos:exactMatch	1	MP:0004947	skin inflammation	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	skin inflammation
HP:0011576	Intermediate atrioventricular canal defect	skos:exactMatch	1	MP:0010415	intermediate atrioventricular septal defect	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	intermediate atrioventricular septal defect
HP:0011611	Interrupted aortic arch	skos:relatedMatch	0.8	MP:0011676	aortic arch obstruction	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	related Synonym	aortic arch obstruction
HP:0011613	Interrupted aortic arch type B	skos:exactMatch	1	MP:0011659	interrupted aortic arch, type b	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	interrupted aortic arch, type b
HP:0002584	Intestinal bleeding	skos:exactMatch	1	MP:0031154	intestinal hemorrhage	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	intestinal hemorrhage
HP:0005214	Intestinal obstruction	skos:exactMatch	1	MP:0003270	intestinal obstruction	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	intestinal obstruction
HP:0006517	Intraalveolar phospholipid accumulation	skos:exactMatch	1	MP:0010998	pulmonary alveolar proteinosis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	pulmonary alveolar proteinosis
HP:0001511	Intrauterine growth retardation	skos:exactMatch	1	MP:0010865	prenatal growth retardation	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	prenatal growth retardation
HP:0000952	Jaundice	skos:exactMatch	1	MP:0000611	jaundice	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	jaundice
HP:0001373	Joint dislocation	skos:exactMatch	1	MP:0030795	joint dislocation	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	joint dislocation
HP:0005261	Joint hemorrhage	skos:exactMatch	1	MP:0005245	hemarthrosis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	hemarthrosis
HP:0001382	Joint hypermobility	skos:exactMatch	1	MP:0030797	joint laxity	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	joint laxity
HP:0001386	Joint swelling	skos:exactMatch	1	MP:0002936	joint swelling	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	joint swelling
HP:0001097	Keratoconjunctivitis sicca	skos:exactMatch	1	MP:0001337	dry eyes	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	dry eyes
HP:0002919	Ketonuria	skos:relatedMatch	0.8	MP:0002893	ketoaciduria	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	related Synonym	ketoaciduria
HP:0100679	Lack of skin elasticity	skos:relatedMatch	0.8	MP:0001198	tight skin	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	related Synonym	tight skin
HP:0009748	Large earlobe	skos:exactMatch	1	MP:0003683	prominent ear lobes	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	prominent ear lobes
HP:0100729	Large face	skos:exactMatch	1	MP:0030068	large face	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	large face
HP:0002003	Large forehead	skos:exactMatch	1	MP:0030042	large forehead	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	large forehead
HP:0006956	Lateral ventricle dilatation	skos:exactMatch	1	MP:0008535	enlarged lateral ventricles	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	enlarged lateral ventricles
HP:0031854	Left Isomerism	skos:exactMatch	1	MP:0000542	left-sided isomerism	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	left-sided isomerism
HP:0001712	Left ventricular hypertrophy	skos:exactMatch	1	MP:0002625	heart left ventricle hypertrophy	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	heart left ventricle hypertrophy
HP:0001254	Lethargy	skos:exactMatch	1	MP:0005202	lethargy	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	lethargy
HP:0033797	Leukocyte migration defect	skos:exactMatch	1	MP:0003156	abnormal leukocyte migration	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	abnormal leukocyte migration
HP:0009826	Limb undergrowth	skos:exactMatch	1	MP:0000547	short limbs	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	short limbs
HP:0001376	Limitation of joint mobility	skos:exactMatch	1	MP:0030863	decreased joint mobility	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	decreased joint mobility
HP:0100523	Liver abscess	skos:exactMatch	1	MP:0003332	liver abscess	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	liver abscess
HP:0400004	Long ear	skos:exactMatch	1	MP:0020085	long ears	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	long ears
HP:0000276	Long face	skos:exactMatch	1	MP:0030070	long face	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	long face
HP:0003085	Long fibula	skos:exactMatch	1	MP:0000482	long fibula	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	long fibula
HP:0000472	Long neck	skos:exactMatch	1	MP:0012720	elongated neck	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	elongated neck
HP:0002716	Lymphadenopathy	skos:exactMatch	1	MP:0008102	lymph node hyperplasia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	lymph node hyperplasia
HP:0002732	Lymph node hypoplasia	skos:relatedMatch	0.8	MP:0002217	small lymph nodes	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	related Synonym	small lymph nodes
HP:0000256	Macrocephaly	skos:exactMatch	1	MP:0000434	megacephaly	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	megacephaly
HP:0003251	Male infertility	skos:exactMatch	1	MP:0001925	male infertility	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	male infertility
HP:0009939	Mandibular aplasia	skos:exactMatch	1	MP:0000087	absent mandible	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	absent mandible
HP:0009939	Mandibular aplasia	skos:broadMatch	0.8	MP:0030268	agnathia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	broad Synonym	agnathia
HP:0000303	Mandibular prognathia	skos:exactMatch	1	MP:0030050	large mandible	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	large mandible
HP:0000303	Mandibular prognathia	skos:exactMatch	1	MP:0010208	prognathia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	prognathia
HP:0030958	Membranous ventricular septal aneurysm	skos:exactMatch	1	MP:0010416	interventricular septum membranous part aneurysm	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	interventricular septum membranous part aneurysm
HP:0000252	Microcephaly	skos:exactMatch	1	MP:0005352	small cranium	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	small cranium
HP:0000347	Micrognathia	skos:exactMatch	1	MP:0004592	small mandible	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	small mandible
HP:0000054	Micropenis	skos:exactMatch	1	MP:0005188	small penis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	small penis
HP:0012376	Microphakia	skos:exactMatch	1	MP:0001306	small lens	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	small lens
HP:0008551	Microtia	skos:exactMatch	1	MP:0000018	small ears	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	small ears
HP:0011800	Midface retrusion	skos:exactMatch	1	MP:0012085	midface hypoplasia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	midface hypoplasia
HP:0100629	Midline facial cleft	skos:exactMatch	1	MP:0000108	midline facial cleft	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	midline facial cleft
HP:0000921	Missing ribs	skos:exactMatch	1	MP:0000151	absent ribs	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	absent ribs
HP:0000921	Missing ribs	skos:exactMatch	1	MP:0003345	decreased rib number	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	decreased rib number
HP:0011560	Mitral atresia	skos:exactMatch	1	MP:0006119	mitral valve atresia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	mitral valve atresia
HP:0001653	Mitral regurgitation	skos:exactMatch	1	MP:0006045	mitral valve regurgitation	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	mitral valve regurgitation
HP:0001718	Mitral stenosis	skos:exactMatch	1	MP:0006122	mitral valve stenosis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	mitral valve stenosis
HP:0000410	Mixed hearing impairment	skos:exactMatch	1	MP:0004741	mixed hearing loss	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	mixed hearing loss
HP:0000410	Mixed hearing impairment	skos:exactMatch	1	MP:0006327	mixed hearing impairment	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	mixed hearing impairment
HP:0011722	Mixed total anomalous pulmonary venous connection	skos:exactMatch	1	MP:0010445	total anomalous pulmonary venous connection, mixed	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	total anomalous pulmonary venous connection, mixed
HP:0001270	Motor delay	skos:exactMatch	1	MP:0031496	motor developmental delay	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	motor developmental delay
HP:0007373	Motor neuron atrophy	skos:exactMatch	1	MP:0000938	motor neuron degeneration	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	motor neuron degeneration
HP:0033343	Mucoid diarrhea	skos:exactMatch	1	MP:0005037	mucous diarrhea	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	mucous diarrhea
HP:0001324	Muscle weakness	skos:exactMatch	1	MP:0000747	muscle weakness	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	muscle weakness
HP:0001691	Muscular subvalvular aortic stenosis	skos:exactMatch	1	MP:0010612	muscular subaortic stenosis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	muscular subaortic stenosis
HP:0030175	Myelin tomacula	skos:exactMatch	1	MP:0012674	tomacula	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	tomacula
HP:0002475	Myelomeningocele	skos:exactMatch	1	MP:0009929	meningomyelocele	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	meningomyelocele
HP:0002475	Myelomeningocele	skos:exactMatch	1	MP:0012547	spina bifida cystica	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	spina bifida cystica
HP:0006690	Myocardial calcification	skos:exactMatch	1	MP:0010534	calcified myocardium	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	calcified myocardium
HP:0031318	Myofiber disarray	skos:exactMatch	1	MP:0031131	myocardial fiber disarray	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	myocardial fiber disarray
HP:0000275	Narrow face	skos:exactMatch	1	MP:0030067	narrow face	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	narrow face
HP:0009936	Narrow nasal septum	skos:exactMatch	1	MP:0030206	thin nasal septum	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	thin nasal septum
HP:0000189	Narrow palate	skos:exactMatch	1	MP:0003758	narrow palate	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	narrow palate
HP:0001742	Nasal congestion	skos:exactMatch	1	MP:0031101	nasal obstruction	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	nasal obstruction
HP:0002018	Nausea	skos:exactMatch	1	MP:0003259	nausea	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	nausea
HP:0000123	Nephritis	skos:exactMatch	1	MP:0001859	kidney inflammation	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	kidney inflammation
HP:0000194	Open mouth	skos:exactMatch	1	MP:0031502	open mouth	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	open mouth
HP:0000648	Optic atrophy	skos:exactMatch	1	MP:0001059	optic nerve atrophy	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	optic nerve atrophy
HP:0000588	Optic disc coloboma	skos:exactMatch	1	MP:0010717	optic nerve coloboma	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	optic nerve coloboma
HP:0012521	Optic nerve aplasia	skos:exactMatch	1	MP:0001333	absent optic nerve	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	absent optic nerve
HP:0200097	Oral mucosal blisters	skos:relatedMatch	0.8	MP:0030520	oral mucosa blisters	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	related Synonym	oral mucosa blisters
HP:0000202	Orofacial cleft	skos:exactMatch	1	MP:0021164	oral cleft	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	oral cleft
HP:0002797	Osteolysis	skos:exactMatch	1	MP:0004992	increased bone resorption	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	increased bone resorption
HP:0002623	Overriding aorta	skos:exactMatch	1	MP:0000273	overriding aortic valve	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	overriding aortic valve
HP:0002707	Palate telangiectasia	skos:exactMatch	1	MP:0003768	palatal telangiectasia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	exact Synonym	palatal telangiectasia
